,ID,Name,Rating,Rating_score,Rating_bin,Cluster,Predict_bin
161934,9239,Dead Watch,really liked it,4,1,0,1.0
100110,9239,The Shack,liked it,3,0,0,1.0
105103,9239,"Tripwire (Jack Reacher, #3)",it was amazing,5,1,0,0.0
85267,9239,"Promise Me (Myron Bolitar, #8)",really liked it,4,1,0,1.0
145648,9239,"Bones (Alex Delaware, #23)",liked it,3,0,0,1.0
156254,9239,"Silent Prey (Lucas Davenport, #4)",really liked it,4,1,0,1.0
149700,9239,The Christmas Train,did not like it,1,0,0,1.0
171606,9239,Ghost Country,really liked it,4,1,0,1.0
171614,9239,"Hidden Prey (Lucas Davenport, #15)",really liked it,4,1,0,1.0
152651,9239,"Gone (Alex Delaware, #20)",really liked it,4,1,0,1.0
142402,9239,"Hardball (V.I. Warshawski, #13)",it was amazing,5,1,0,1.0
110239,9239,"A Faint Cold Fear (Grant County, #3)",really liked it,4,1,0,1.0
108492,9239,"Black Notice (Kay Scarpetta, #10)",liked it,3,0,0,1.0
89341,9239,"Body of Evidence (Kay Scarpetta, #2)",really liked it,4,1,0,1.0
105034,9239,"The Black Ice (Harry Bosch, #2; Harry Bosch Universe, #2)",really liked it,4,1,0,1.0
142364,9239,"I is for Innocent (Kinsey Millhone, #9)",liked it,3,0,0,1.0
99672,9239,The Woods,liked it,3,0,0,0.0
145642,9239,"The Scarecrow (Jack McEvoy, #2; Harry Bosch Universe, #19)",really liked it,4,1,0,1.0
153384,9239,"Killing Orders (V.I. Warshawski, #3)",liked it,3,0,0,1.0
41193,9239,The Help,really liked it,4,1,0,1.0
171628,9239,"Bad Love (Alex Delaware, #8)",liked it,3,0,0,1.0
171610,9239,"Hit Man (Keller, #1)",liked it,3,0,0,1.0
143889,9239,Hold Tight,really liked it,4,1,0,1.0
85704,9239,"Deal Breaker (Myron Bolitar, #1)",it was amazing,5,1,0,0.0
160089,9239,"Obsession (Alex Delaware, #21)",liked it,3,0,0,1.0
107044,9239,"The Cold Moon (Lincoln Rhyme, #7)",liked it,3,0,0,1.0
87286,9239,"A is for Alibi (Kinsey Millhone, #1)",really liked it,4,1,0,1.0
160085,9239,"Twisted (Petra Connor, #2)",liked it,3,0,0,1.0
171611,9239,Even the Wicked (Matthew Scudder #13),really liked it,4,1,0,1.0
87972,9239,Here on Earth,really liked it,4,1,0,1.0
116820,9239,Turtle Moon,really liked it,4,1,0,1.0
132168,9239,"A Stab in the Dark (Matthew Scudder, #4)",liked it,3,0,0,1.0
149736,9239,"The Apprentice (Rizzoli & Isles, #2)",really liked it,4,1,0,1.0
105203,9239,"The Narrows (Harry Bosch, #10; Harry Bosch Universe, #13)",it was amazing,5,1,0,1.0
116508,9239,The Ice Queen,it was ok,2,0,0,0.0
105457,9239,"A Drink Before the War (Kenzie & Gennaro, #1)",really liked it,4,1,0,1.0
171601,9239,"New Orleans Beat (Skip Langdon, #4)",liked it,3,0,0,0.0
132180,9239,"The Sins of the Fathers (Matthew Scudder, #1)",really liked it,4,1,0,1.0
119506,9239,Keeping Faith,it was amazing,5,1,0,0.0
142444,9239,"Hide (Detective D.D. Warren, #2)",it was amazing,5,1,0,1.0
142512,9239,"The Keepsake (Rizzoli & Isles, #7)",liked it,3,0,0,1.0
156261,9239,"Mind Prey (Lucas Davenport, #7)",really liked it,4,1,0,1.0
84503,9239,What the Dead Know,it was amazing,5,1,0,1.0
117780,9239,"Scarpetta (Kay Scarpetta, #16)",really liked it,4,1,0,1.0
88735,9239,Goodnight Nobody,liked it,3,0,0,0.0
99733,9239,"Triptych (Will Trent, #1)",it was amazing,5,1,0,1.0
116515,9239,"When the Bough Breaks (Alex Delaware, #1)",really liked it,4,1,0,1.0
112178,9239,Change of Heart,liked it,3,0,0,0.0
156177,9239,By a Spider's Thread (Tess Monaghan #8),really liked it,4,1,0,1.0
44650,9239,Misery,it was amazing,5,1,0,1.0
36347,9239,Firestarter,it was amazing,5,1,0,1.0
85206,9239,"Killing Floor (Jack Reacher, #1)",it was amazing,5,1,0,1.0
105152,9239,"The Last Coyote (Harry Bosch, #4; Harry Bosch Universe, #4)",really liked it,4,1,0,1.0
130162,9239,All Fall Down,liked it,3,0,0,1.0
39985,9239,"Twilight (Twilight, #1)",really liked it,4,1,0,0.0
155969,9239,Last Witness (C.J. Townsend #2),liked it,3,0,0,1.0
136373,9239,"The Cereal Murders (A Goldy Bear Culinary Mystery, #3)",liked it,3,0,0,1.0
78075,9239,'Salem's Lot,really liked it,4,1,0,1.0
88397,9239,In Her Shoes,really liked it,4,1,0,0.0
153376,9239,"Guardian Angel (V.I. Warshawski, #7)",it was amazing,5,1,0,0.0
153374,9239,"Bitter Medicine (V.I. Warshawski, #4)",really liked it,4,1,0,1.0
79048,9239,Barefoot,it was ok,2,0,0,1.0
140580,9239,"B is for Burglar (Kinsey Millhone, #2)",really liked it,4,1,0,1.0
91826,9239,Nineteen Minutes,really liked it,4,1,0,0.0
110442,9239,Plain Truth,really liked it,4,1,0,1.0
165906,9239,"Secret Prey (Lucas Davenport, #9)",really liked it,4,1,0,1.0
85488,9239,"Back Spin (Myron Bolitar, #4)",liked it,3,0,0,0.0
73106,9239,Never Let Me Go,really liked it,4,1,3,0.0
140990,9239,"Hard Time (V.I. Warshawski, #9)",really liked it,4,1,3,0.0
129605,9239,The Rent Collector,really liked it,4,1,3,1.0
61933,9239,The Secret Life of Bees,it was amazing,5,1,3,0.0
24801,9239,A Thousand Splendid Suns,really liked it,4,1,3,0.0
123515,9239,The Hour I First Believed,it was amazing,5,1,3,0.0
17188,9239,The Kite Runner,really liked it,4,1,3,1.0
142031,9239,"Blue Dahlia (In the Garden, #1)",liked it,3,0,3,1.0
171619,9239,The Longest Trip Home: A Memoir,liked it,3,0,3,0.0
61315,9239,Still Alice,really liked it,4,1,3,0.0
128878,9239,Rise and Shine,liked it,3,0,3,0.0
71496,9239,"The Waste Lands (The Dark Tower, #3)",really liked it,4,1,3,1.0
141006,9239,The Honk and Holler Opening Soon,liked it,3,0,3,1.0
27709,9239,The Time Traveler's Wife,liked it,3,0,3,0.0
143687,9239,Lone Wolf,liked it,3,0,3,0.0
112297,9239,The Tenth Circle,liked it,3,0,3,0.0
45925,9239,Cutting for Stone,really liked it,4,1,3,0.0
29608,9239,Jane Eyre,really liked it,4,1,3,0.0
13514,9239,"A Feast for Crows (A Song of Ice and Fire, #4)",liked it,3,0,3,1.0
49021,9239,The Glass Castle,really liked it,4,1,3,0.0
140559,9239,"F is for Fugitive (Kinsey Millhone, #6)",liked it,3,0,3,1.0
29900,9239,"A Game of Thrones (A Song of Ice and Fire, #1)",it was amazing,5,1,3,1.0
156264,9239,"Sudden Prey (Lucas Davenport, #8)",really liked it,4,1,3,0.0
127605,9239,"Other Voices, Other Rooms",liked it,3,0,3,0.0
134480,9239,Blue Angel,liked it,3,0,3,0.0
149368,9239,Bodily Harm,really liked it,4,1,3,0.0
49731,9239,Water for Elephants,really liked it,4,1,3,0.0
169959,9239,Traveler,really liked it,4,1,3,0.0
46644,9239,Middlesex,liked it,3,0,3,1.0
153370,9239,"Blacklist (V.I. Warshawski, #11)",really liked it,4,1,3,0.0
168110,9239,Life Sentences,liked it,3,0,3,0.0
68995,9278,Notes from a Small Island,really liked it,4,1,0,1.0
90559,9278,Sharp Objects,really liked it,4,1,0,1.0
101346,9278,The Music of Chance,really liked it,4,1,3,0.0
171668,9278,The Serial: A Year in the Life of Marin County,it was ok,2,0,3,0.0
66813,9278,The Corrections,liked it,3,0,3,0.0
96961,9278,A Home at the End of the World,really liked it,4,1,3,1.0
82507,9278,Dress Your Family in Corduroy and Denim,liked it,3,0,3,1.0
85964,9278,Traveling Mercies: Some Thoughts on Faith,liked it,3,0,3,1.0
27711,9278,The Time Traveler's Wife,liked it,3,0,3,0.0
3148,9278,"The Golden Compass (His Dark Materials, #1)",it was amazing,5,1,3,0.0
91705,9278,Native Son,it was amazing,5,1,3,0.0
47993,9278,Bel Canto,liked it,3,0,3,1.0
44514,9278,Dubliners,really liked it,4,1,1,1.0
115392,9278,Pastoralia,it was amazing,5,1,1,1.0
73396,9278,The Poisonwood Bible,liked it,3,0,1,1.0
69617,9281,You Can Farm: The Entrepreneur's Guide to Start and Succeed in a Farm Enterprise,it was amazing,5,1,3,0.0
171705,9312,The Wild Sight,liked it,3,0,0,1.0
117419,9312,"Devil Bones (Temperance Brennan, #11)",really liked it,4,1,0,0.0
138358,9312,"Plum Lucky (Stephanie Plum, #13.5)",really liked it,4,1,0,0.0
171695,9312,"Over the Edge (Alex Delaware, #3)",really liked it,4,1,0,0.0
136848,9312,"Mister Monday (The Keys to the Kingdom, #1)",it was ok,2,0,0,1.0
146144,9312,The Death and Life of Charlie St. Cloud,really liked it,4,1,0,1.0
160112,9312,So You Want to Be a Wizard,really liked it,4,1,0,1.0
155534,9312,"Transfer of Power (Mitch Rapp, #3)",liked it,3,0,0,1.0
171709,9312,Elvis Takes a Back Seat,really liked it,4,1,0,1.0
108306,9312,"Kisscut (Grant County, #2)",really liked it,4,1,0,0.0
124250,9312,A Changed Man,really liked it,4,1,0,0.0
151607,9312,Public Secrets,really liked it,4,1,0,1.0
112179,9312,Change of Heart,really liked it,4,1,0,1.0
135340,9312,"Stormbreaker (Alex Rider, #1)",liked it,3,0,0,1.0
171714,9312,"The Lost City of Faar (Pendragon, #2)",really liked it,4,1,0,1.0
71863,9312,"The Last Templar (Templar, #1)",it was amazing,5,1,0,1.0
105131,9312,"Lean Mean Thirteen (Stephanie Plum, #13)",really liked it,4,1,0,1.0
171739,9312,The Fifth Vial,really liked it,4,1,0,1.0
116461,9312,"Bones to Ashes (Temperance Brennan, #10)",really liked it,4,1,0,0.0
171722,9312,"Skeleton Key (Alex Rider, #3)",really liked it,4,1,0,1.0
90087,9312,"The Lincoln Lawyer (Mickey Haller, #1; Harry Bosch Universe, #15)",really liked it,4,1,0,1.0
171732,9312,"Critical (Jack Stapleton & Laurie Montgomery, #7)",really liked it,4,1,0,1.0
140572,9312,"D is for Deadbeat (Kinsey Millhone, #4)",liked it,3,0,0,1.0
80212,9312,"Breaking Dawn (Twilight, #4)",really liked it,4,1,0,1.0
41195,9312,The Help,really liked it,4,1,0,0.0
65991,9312,"A Conspiracy of Paper (Benjamin Weaver, #1)",really liked it,4,1,0,0.0
169855,9312,The Toss of a Lemon,liked it,3,0,0,1.0
66188,9312,"Eldest (The Inheritance Cycle, #2)",liked it,3,0,0,0.0
158693,9312,"The Shifting Tide (William Monk, #14)",really liked it,4,1,0,0.0
171694,9312,"Death in Bloodhound Red (Jo Beth Sidden ""Bloodhound"" Mystery #1)",it was ok,2,0,0,1.0
39986,9312,"Twilight (Twilight, #1)",really liked it,4,1,0,1.0
146608,9312,"Cryptid Hunters (Marty and Grace, #1)",really liked it,4,1,0,1.0
28063,9312,"At Risk (Winston Garano, #1)",really liked it,4,1,0,1.0
171703,9312,"Grave Illusions (Jess Vandermire, #1)",liked it,3,0,0,1.0
129936,9312,"Gregor and the Code of Claw (Underland Chronicles, #5)",really liked it,4,1,0,0.0
169593,9312,"The Time Travelers (The Gideon Trilogy, #1)",liked it,3,0,0,1.0
100111,9312,The Shack,it was ok,2,0,0,1.0
171733,9312,The Evolution of Jane,really liked it,4,1,0,1.0
153429,9312,The Amateur,liked it,3,0,0,1.0
149790,9312,"The Mummy Case (Amelia Peabody, #3)",liked it,3,0,0,1.0
171696,9312,"The Big Empty (The Big Empty, #1)",really liked it,4,1,0,1.0
165945,9312,"Blood Test (Alex Delaware, #2)",liked it,3,0,0,1.0
171706,9312,"Love Me If You Must (Patricia Amble, #1)",it was ok,2,0,0,0.0
158708,9312,"Drums, Girls & Dangerous Pie",it was amazing,5,1,0,0.0
171701,9312,The Trespass,really liked it,4,1,0,1.0
171718,9312,"Eagle Strike (Alex Rider, #4)",really liked it,4,1,0,0.0
115211,9312,The Book of Fate,liked it,3,0,0,1.0
171738,9312,"Leven Thumps and the Whispered Secret (Leven Thumps, #2)",it was amazing,5,1,0,1.0
99692,9312,"Blindsighted (Grant County, #1)",really liked it,4,1,0,1.0
136036,9312,Body of Lies,really liked it,4,1,3,0.0
117635,9312,Origin,it was ok,2,0,3,1.0
142714,9312,"Queste (Septimus Heap, #4)",really liked it,4,1,3,1.0
138195,9312,The Spiral Staircase: My Climb Out of Darkness,liked it,3,0,3,1.0
143650,9312,"The Whole Truth (A. Shaw, #1)",really liked it,4,1,3,1.0
120458,9312,The Witch of Portobello,it was amazing,5,1,3,1.0
66276,9312,"The Name of the Wind (The Kingkiller Chronicle, #1)",really liked it,4,1,3,1.0
117931,9312,The Given Day (Coughlin #1),it was ok,2,0,3,0.0
48706,9312,"The Eyre Affair (Thursday Next, #1)",really liked it,4,1,3,1.0
116330,9312,The Bone Garden,really liked it,4,1,3,1.0
92774,9312,The Accidental Tourist,liked it,3,0,3,1.0
168682,9312,"The Last Great Dance on Earth (Josephine Bonaparte, #3)",really liked it,4,1,3,1.0
83346,9312,A Map of the World,it was ok,2,0,3,1.0
171707,9312,The Devil's Cradle (Kendall O'Dell #2),liked it,3,0,3,1.0
7232,9312,"A Storm of Swords (A Song of Ice and Fire, #3)",liked it,3,0,3,1.0
84132,9312,Midnight in the Garden of Good and Evil,it was ok,2,0,3,1.0
65966,9312,"Krakatoa: The Day the World Exploded: August 27, 1883",really liked it,4,1,3,0.0
135581,9312,"Tunnels (Tunnels, #1)",it was ok,2,0,3,1.0
136870,9312,The Secret Supper,really liked it,4,1,3,1.0
171719,9312,Assumed Identity,really liked it,4,1,3,1.0
171737,9312,"The Quilter's Apprentice (Elm Creek Quilts, #1)",really liked it,4,1,3,1.0
139208,9312,The Darwin Conspiracy,it was ok,2,0,3,0.0
46649,9312,Middlesex,it was ok,2,0,3,0.0
165477,9312,"People of the Wolf (North America's Forgotten Past, #1)",liked it,3,0,3,1.0
137509,9312,"Leven Thumps and the Gateway to Foo (Leven Thumps, #1)",it was amazing,5,1,3,1.0
103355,9312,The 19th Wife,liked it,3,0,3,0.0
75098,9312,The Four Agreements: A Practical Guide to Personal Freedom,it was amazing,5,1,3,1.0
61936,9325,The Secret Life of Bees,it was ok,2,0,3,1.0
84360,9325,Mila 18,liked it,3,0,3,1.0
127538,9325,Sotah,it was amazing,5,1,3,1.0
171747,9325,Wedding Song: Memoirs of an Iranian Jewish Woman,it was amazing,5,1,3,1.0
69796,9325,A Lesson Before Dying,liked it,3,0,3,1.0
171746,9325,The Flying Camel: Essays on Identity by Women of North African and Middle Eastern Jewish Heritage,really liked it,4,1,3,1.0
5002,9325,The Giving Tree,it was amazing,5,1,3,1.0
32746,9325,Memoirs of a Geisha,really liked it,4,1,3,1.0
121613,9325,A Lost Lady,really liked it,4,1,3,1.0
171743,9325,Cracked: Putting Broken Lives Together Again,really liked it,4,1,3,1.0
50925,9325,Tuesdays with Morrie,really liked it,4,1,0,1.0
98370,9325,Thirteen Reasons Why,really liked it,4,1,0,0.0
136570,9325,"Lafcadio, the Lion Who Shot Back",it was amazing,5,1,0,1.0
59536,9325,The Lovely Bones,really liked it,4,1,0,1.0
128925,9325,Sailing Alone Around the Room: New and Selected Poems,it was amazing,5,1,1,1.0
38690,9325,Hamlet,really liked it,4,1,1,0.0
119952,9325,Call It Sleep,really liked it,4,1,1,0.0
97691,9325,The Perks of Being a Wallflower,really liked it,4,1,1,0.0
30792,9340,A Tree Grows in Brooklyn,it was amazing,5,1,3,0.0
15378,9340,Outliers: The Story of Success,liked it,3,0,3,1.0
107527,9340,The Edible Woman,really liked it,4,1,3,1.0
49024,9340,The Glass Castle,liked it,3,0,3,0.0
34041,9340,The Curious Incident of the Dog in the Night-Time,really liked it,4,1,3,1.0
23771,9340,Life of Pi,it was amazing,5,1,0,1.0
80213,9340,"Breaking Dawn (Twilight, #4)",did not like it,1,0,0,1.0
171961,9385,The Ventriloquist's Tale,liked it,3,0,3,1.0
104579,9385,Dreaming in Cuban,liked it,3,0,3,0.0
114962,9385,"The Complete Persepolis (Persepolis, #1-4)",liked it,3,0,3,1.0
107179,9385,Love Medicine,liked it,3,0,3,1.0
51983,9385,Animal Farm,really liked it,4,1,3,0.0
43448,9385,Animal Dreams,liked it,3,0,3,0.0
96962,9385,A Home at the End of the World,really liked it,4,1,3,0.0
80019,9385,Prodigal Summer,really liked it,4,1,3,1.0
42504,9385,The Bell Jar,really liked it,4,1,3,0.0
165524,9385,Postcards from the Edge,really liked it,4,1,3,0.0
56554,9385,Norwegian Wood,liked it,3,0,3,1.0
63564,9385,The Namesake,really liked it,4,1,3,1.0
2764,9385,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,liked it,3,0,3,0.0
33349,9385,The Joy Luck Club,liked it,3,0,3,0.0
36276,9385,Lolita,did not like it,1,0,3,0.0
105550,9385,Bee Season,it was amazing,5,1,3,0.0
50748,9385,Divine Secrets of the Ya-Ya Sisterhood,did not like it,1,0,3,0.0
82777,9385,The Blind Assassin,it was amazing,5,1,3,0.0
86601,9385,A Thousand Acres,it was amazing,5,1,3,1.0
171959,9385,Barn Blind,liked it,3,0,3,1.0
49736,9385,Water for Elephants,it was ok,2,0,3,0.0
127387,9385,Reviving Ophelia: Saving the Selves of Adolescent Girls,really liked it,4,1,3,0.0
87866,9385,Alias Grace,really liked it,4,1,3,0.0
85415,9385,The Outlander,really liked it,4,1,3,0.0
73111,9385,Never Let Me Go,it was amazing,5,1,3,0.0
89771,9385,Fall on Your Knees,really liked it,4,1,3,0.0
40287,9385,The Hours,really liked it,4,1,3,1.0
53663,9385,The Portrait of a Lady,it was ok,2,0,3,0.0
110589,9385,The Plague of Doves,liked it,3,0,3,1.0
6999,9385,Where the Sidewalk Ends,really liked it,4,1,0,1.0
22781,9385,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",liked it,3,0,0,1.0
105017,9385,Belgravia,it was amazing,5,1,0,0.0
133760,9385,Wives and Daughters,really liked it,4,1,0,1.0
93300,9385,The Tenderness of Wolves,really liked it,4,1,0,1.0
21424,9385,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",really liked it,4,1,0,1.0
58785,9385,She's Come Undone,did not like it,1,0,0,1.0
39989,9385,"Twilight (Twilight, #1)",did not like it,1,0,0,1.0
43261,9385,The Awakening,it was amazing,5,1,0,1.0
93262,9385,"Still Life (Chief Inspector Armand Gamache, #1)",liked it,3,0,0,1.0
143192,9385,What Was Lost,really liked it,4,1,0,1.0
23773,9385,Life of Pi,liked it,3,0,0,1.0
144100,9385,"The Comforts of a Muddy Saturday (Isabel Dalhousie, #5)",it was ok,2,0,1,0.0
32033,9385,Me Talk Pretty One Day,really liked it,4,1,1,0.0
150840,9385,The Awakening and Selected Stories,it was amazing,5,1,1,1.0
90818,9405,Cat's Eye,really liked it,4,1,3,1.0
117829,9405,Mirror Mirror,did not like it,1,0,3,0.0
87867,9405,Alias Grace,really liked it,4,1,3,1.0
52762,9405,Brave New World,really liked it,4,1,3,0.0
29195,9405,"The Da Vinci Code (Robert Langdon, #2)",liked it,3,0,3,1.0
156758,9405,The Painted Drum,liked it,3,0,3,1.0
84942,9405,"Animal, Vegetable, Miracle: A Year of Food Life",really liked it,4,1,3,1.0
49185,9405,Fast Food Nation: The Dark Side of the All-American Meal,liked it,3,0,3,0.0
81592,9405,A Fine Balance,it was amazing,5,1,3,1.0
86492,9405,The Woman Warrior,it was amazing,5,1,3,1.0
102438,9405,"Olive Kitteridge (Olive Kitteridge, #1)",really liked it,4,1,3,0.0
142735,9405,Illumination Night,really liked it,4,1,3,1.0
110590,9405,The Plague of Doves,liked it,3,0,3,1.0
78159,9405,Still Life with Woodpecker,really liked it,4,1,3,1.0
85541,9405,The Story of Edgar Sawtelle,liked it,3,0,3,1.0
49026,9405,The Glass Castle,really liked it,4,1,3,1.0
63566,9405,The Namesake,really liked it,4,1,3,1.0
109606,9405,A Christmas Story,it was ok,2,0,3,1.0
75832,9405,"The Angel's Game (The Cemetery of Forgotten Books, #2)",really liked it,4,1,3,1.0
90238,9405,The Bluest Eye,really liked it,4,1,3,1.0
120643,9405,Songs Without Words,liked it,3,0,3,1.0
110785,9405,All Over Creation,really liked it,4,1,3,1.0
17205,9405,The Kite Runner,it was amazing,5,1,3,1.0
94572,9405,Prep,liked it,3,0,0,0.0
111210,9405,The Guy Not Taken: Stories,really liked it,4,1,0,0.0
118627,9405,"Pretties (Uglies, #2)",liked it,3,0,0,0.0
130100,9405,The Man of My Dreams,liked it,3,0,0,0.0
116821,9405,Turtle Moon,really liked it,4,1,0,0.0
107317,9405,Lucky,really liked it,4,1,0,0.0
59006,9405,Little Bee,really liked it,4,1,0,0.0
45149,9405,A Prayer for Owen Meany,it was amazing,5,1,0,0.0
160034,9405,"Rumors (Luxe, #2)",liked it,3,0,0,0.0
124645,9405,The Year of Pleasures,really liked it,4,1,0,0.0
718,9405,"The Hunger Games (The Hunger Games, #1)",really liked it,4,1,0,0.0
131742,9405,Body Surfing,liked it,3,0,0,0.0
3954,9405,To Kill a Mockingbird,it was amazing,5,1,0,0.0
85687,9405,A Long Way Down,liked it,3,0,0,0.0
111299,9405,The Pact,it was ok,2,0,0,0.0
139071,9405,Magic Hour,liked it,3,0,0,1.0
92831,9405,Bastard Out of Carolina,really liked it,4,1,0,0.0
47040,9417,The Memory Keeper's Daughter,really liked it,4,1,0,0.0
108195,9417,The One That Got Away,liked it,3,0,0,1.0
127411,9417,Beginner's Greek,it was amazing,5,1,0,1.0
98074,9417,Sweethearts,really liked it,4,1,0,1.0
172040,9417,Friends Forever,liked it,3,0,0,1.0
122514,9417,Second Chance,liked it,3,0,0,1.0
126131,9417,Tell Me Lies,it was ok,2,0,0,1.0
101197,9417,Baby Proof,really liked it,4,1,0,1.0
101285,9417,The Other Woman,liked it,3,0,0,0.0
172037,9417,M & M and the Big Bag,it was amazing,5,1,0,1.0
172038,9417,This Matter of Marriage,liked it,3,0,0,1.0
168570,9417,Excavation,did not like it,1,0,0,1.0
111300,9417,The Pact,it was amazing,5,1,0,0.0
112463,9417,Perfect Match,really liked it,4,1,0,1.0
79317,9417,Number the Stars,it was amazing,5,1,0,1.0
140429,9417,Half a Life,really liked it,4,1,0,0.0
42311,9417,Fried Green Tomatoes at the Whistle Stop Cafe,really liked it,4,1,3,0.0
113032,9417,Dear John,really liked it,4,1,3,1.0
17207,9417,The Kite Runner,it was amazing,5,1,3,0.0
